time,gFx,gFy,gFz,TgF
0.246353,0.0596,0.9983,-0.0559,1.002
0.246784,0.0621,0.9924,-0.0525,0.996
0.247102,0.0675,0.9885,-0.0549,0.992
0.247410,0.0684,0.9846,-0.0564,0.989
0.247754,0.0718,0.9826,-0.0593,0.987
0.247920,0.0758,0.9817,-0.0593,0.986
0.252852,0.0782,0.9856,-0.0667,0.991
0.253219,0.0792,0.9763,-0.0686,0.982
0.257749,0.0826,0.9763,-0.0701,0.982
0.258074,0.0855,0.9729,-0.0750,0.980
0.258230,0.0875,0.9714,-0.0711,0.978
0.263384,0.0894,0.9714,-0.0691,0.978
0.268491,0.0943,0.9675,-0.0701,0.975
0.268770,0.0953,0.9680,-0.0657,0.975
0.273131,0.1016,0.9690,-0.0696,0.977
0.273514,0.0997,0.9690,-0.0696,0.977
0.277507,0.1060,0.9665,-0.0681,0.975
0.277801,0.1114,0.9607,-0.0657,0.969
0.277955,0.1134,0.9563,-0.0676,0.965
0.282640,0.1177,0.9528,-0.0657,0.962
0.288053,0.1202,0.9558,-0.0628,0.965
0.288662,0.1236,0.9504,-0.0564,0.960
0.292960,0.1275,0.9489,-0.0564,0.959
0.293295,0.1304,0.9504,-0.0540,0.961
0.298448,0.1280,0.9484,-0.0525,0.958
0.299196,0.1353,0.9518,-0.0505,0.963
0.303598,0.1441,0.9504,-0.0496,0.962
0.304079,0.1514,0.9528,-0.0476,0.966
0.304360,0.1578,0.9573,-0.0496,0.971
0.311106,0.1647,0.9587,-0.0491,0.974
0.313932,0.1764,0.9656,-0.0540,0.983
0.314376,0.1808,0.9665,-0.0584,0.985
0.318682,0.1862,0.9690,-0.0647,0.989
0.319401,0.1847,0.9743,-0.0676,0.994
0.319722,0.1852,0.9782,-0.0671,0.998
0.322386,0.1891,0.9895,-0.0715,1.010
0.335995,0.1974,0.9953,-0.0701,1.017
0.337256,0.1959,1.0056,-0.0706,1.027
0.337870,0.2013,1.0124,-0.0754,1.035
0.338568,0.1974,1.0183,-0.0745,1.040
0.339514,0.1984,1.0212,-0.0813,1.043
0.340179,0.1915,1.0354,-0.0833,1.056
0.342818,0.1920,1.0403,-0.0896,1.062
0.344036,0.1876,1.0447,-0.0925,1.065
0.348876,0.1872,1.0486,-0.1013,1.070
0.349681,0.1876,1.0525,-0.1062,1.074
0.350241,0.1872,1.0608,-0.1121,1.083
0.352277,0.1837,1.0618,-0.1107,1.083
0.360320,0.1876,1.0677,-0.1175,1.090
0.361247,0.1852,1.0735,-0.1204,1.096
0.362455,0.1813,1.0740,-0.1219,1.096
0.363243,0.1813,1.0789,-0.1219,1.101
0.369183,0.1808,1.0809,-0.1273,1.103
0.369569,0.1681,1.0857,-0.1278,1.106
0.373698,0.1681,1.0823,-0.1292,1.103
0.374183,0.1613,1.0828,-0.1326,1.103
0.379733,0.1568,1.0843,-0.1351,1.104
0.380180,0.1505,1.0828,-0.1331,1.101
0.380344,0.1466,1.0828,-0.1336,1.101
0.382810,0.1417,1.0784,-0.1322,1.096
0.387853,0.1373,1.0794,-0.1322,1.096
0.388503,0.1319,1.0774,-0.1297,1.093
0.393851,0.1290,1.0789,-0.1307,1.094
0.394263,0.1236,1.0774,-0.1322,1.093
0.398047,0.1261,1.0716,-0.1317,1.087
0.398744,0.1197,1.0643,-0.1292,1.079
0.404735,0.1168,1.0657,-0.1326,1.080
0.405406,0.1168,1.0564,-0.1317,1.071
0.408795,0.1124,1.0569,-0.1351,1.071
0.409205,0.1099,1.0554,-0.1351,1.070
0.412934,0.1055,1.0539,-0.1370,1.068
0.413616,0.1041,1.0476,-0.1414,1.062
0.419018,0.1007,1.0456,-0.1439,1.060
0.419442,0.1007,1.0388,-0.1453,1.054
0.419673,0.0987,1.0417,-0.1488,1.057
0.422354,0.0904,1.0359,-0.1502,1.051
0.428836,0.0894,1.0325,-0.1507,1.047
0.429837,0.0880,1.0310,-0.1478,1.045
0.432836,0.0855,1.0285,-0.1507,1.043
0.433393,0.0850,1.0217,-0.1512,1.036
0.437874,0.0806,1.0193,-0.1541,1.034
0.438712,0.0787,1.0188,-0.1546,1.033
0.442676,0.0743,1.0144,-0.1556,1.029
0.443473,0.0733,1.0105,-0.1527,1.025
0.449961,0.0743,1.0080,-0.1497,1.022
0.450519,0.0728,1.0032,-0.1536,1.017
0.457983,0.0675,1.0027,-0.1546,1.017
0.458378,0.0679,1.0017,-0.1532,1.016
0.458530,0.0655,0.9973,-0.1522,1.011
0.458668,0.0611,0.9978,-0.1512,1.011
0.463582,0.0645,0.9944,-0.1517,1.008
0.463934,0.0621,0.9973,-0.1541,1.011
0.469085,0.0591,0.9958,-0.1502,1.009
0.469273,0.0611,0.9934,-0.1497,1.006
0.472809,0.0645,0.9909,-0.1502,1.004
0.473254,0.0655,0.9914,-0.1458,1.004
0.478549,0.0645,0.9929,-0.1497,1.006
0.479692,0.0665,0.9968,-0.1453,1.010
0.483935,0.0660,0.9978,-0.1502,1.011
0.484352,0.0650,0.9949,-0.1463,1.008
0.488700,0.0645,0.9988,-0.1478,1.012
0.489406,0.0675,1.0022,-0.1507,1.016
0.494176,0.0645,0.9992,-0.1532,1.013
0.494561,0.0616,1.0071,-0.1517,1.020
0.497933,0.0635,1.0066,-0.1546,1.020
0.498636,0.0631,1.0080,-0.1580,1.022
0.504870,0.0616,1.0119,-0.1605,1.026
0.505575,0.0640,1.0129,-0.1610,1.028
0.508785,0.0621,1.0134,-0.1605,1.028
0.509585,0.0631,1.0178,-0.1619,1.033
0.513361,0.0655,1.0237,-0.1644,1.039
0.514433,0.0640,1.0227,-0.1649,1.038
0.518524,0.0631,1.0227,-0.1707,1.039
0.519436,0.0591,1.0256,-0.1732,1.042
0.523465,0.0601,1.0290,-0.1717,1.045
0.524417,0.0611,1.0305,-0.1776,1.047
0.528629,0.0582,1.0315,-0.1756,1.048
0.529562,0.0616,1.0339,-0.1781,1.051
0.533630,0.0582,1.0349,-0.1776,1.052
0.534276,0.0518,1.0403,-0.1790,1.057
0.534687,0.0513,1.0398,-0.1781,1.056
0.537945,0.0464,1.0417,-0.1771,1.058
0.543232,0.0469,1.0461,-0.1771,1.062
0.543810,0.0420,1.0505,-0.1742,1.066
0.549580,0.0396,1.0505,-0.1746,1.066
0.550474,0.0371,1.0510,-0.1712,1.066
0.559249,0.0361,1.0535,-0.1727,1.068
0.559769,0.0317,1.0515,-0.1678,1.065
0.559946,0.0303,1.0466,-0.1693,1.061
0.560070,0.0259,1.0452,-0.1658,1.059
0.560186,0.0225,1.0442,-0.1707,1.058
0.563692,0.0210,1.0383,-0.1698,1.052
0.571071,0.0142,1.0325,-0.1698,1.046
0.571794,0.0103,1.0305,-0.1727,1.045
0.574640,0.0088,1.0285,-0.1756,1.043
0.575321,0.0073,1.0237,-0.1761,1.039
0.575633,0.0049,1.0188,-0.1785,1.034
0.579998,0.0005,1.0188,-0.1854,1.036
0.584089,0.0308,1.0159,-0.1947,1.035
0.584526,0.0626,1.0105,-0.2005,1.032
0.589218,-0.0220,0.9900,-0.1156,0.997
0.589891,-0.0405,0.9875,-0.1683,1.003
0.595873,-0.0474,0.9822,-0.1991,1.003
0.596567,-0.0538,0.9714,-0.1873,0.991
0.599530,-0.0577,0.9646,-0.1937,0.986
0.599931,-0.0567,0.9563,-0.2147,0.982
0.604426,-0.0577,0.9489,-0.2235,0.977
0.605093,-0.0601,0.9430,-0.2279,0.972
0.609649,-0.0601,0.9352,-0.2348,0.966
0.610040,-0.0709,0.9313,-0.2353,0.963
0.613662,-0.0777,0.9235,-0.2450,0.959
0.614697,-0.0821,0.9196,-0.2475,0.956
0.619644,-0.0880,0.9171,-0.2436,0.953
0.620498,-0.0933,0.9108,-0.2465,0.948
0.623787,-0.0963,0.9098,-0.2519,0.949
0.624425,-0.0963,0.9040,-0.2558,0.944
0.628694,-0.0909,0.9064,-0.2641,0.948
0.629785,-0.0621,0.8966,-0.2816,0.942
0.634040,-0.0738,0.8898,-0.2382,0.924
0.634687,-0.0943,0.8874,-0.2309,0.922
0.639197,-0.1138,0.8903,-0.2533,0.933
0.639960,-0.1246,0.8952,-0.2753,0.945
0.640416,-0.1226,0.9005,-0.2899,0.954
0.650234,-0.1265,0.9020,-0.2943,0.957
0.651434,-0.1168,0.8961,-0.3002,0.952
0.651858,-0.1065,0.9093,-0.3085,0.966
0.666228,-0.1051,0.9137,-0.2973,0.967
0.666706,-0.1129,0.9162,-0.2890,0.967
0.666871,-0.1158,0.9298,-0.2924,0.982
0.667105,-0.1060,0.9411,-0.2924,0.991
0.667249,-0.1124,0.9494,-0.2748,0.995
0.667391,-0.1114,0.9573,-0.2733,1.002
0.671534,-0.1055,0.9709,-0.2724,1.014
0.672241,-0.0987,0.9856,-0.2650,1.025
0.672488,-0.0938,0.9978,-0.2616,1.036
0.673787,-0.0831,1.0124,-0.2572,1.048
0.679472,-0.0675,1.0242,-0.2519,1.057
0.680067,-0.0582,1.0373,-0.2440,1.067
0.684937,-0.0523,1.0491,-0.2392,1.077
0.685347,-0.0396,1.0657,-0.2343,1.092
0.689470,-0.0337,1.0750,-0.2274,1.099
0.690240,-0.0278,1.0916,-0.2138,1.113
0.698547,-0.0239,1.0984,-0.2103,1.119
0.699540,-0.0190,1.1131,-0.2030,1.132
0.699875,-0.0171,1.1253,-0.2015,1.143
0.700124,-0.0171,1.1370,-0.1971,1.154
0.700365,-0.0151,1.1531,-0.1917,1.169
0.705036,-0.0093,1.1644,-0.1912,1.180
0.710747,-0.0059,1.1737,-0.1878,1.189
0.711448,0.0010,1.1869,-0.1825,1.201
0.715324,0.0054,1.1937,-0.1820,1.208
0.717277,0.0063,1.2006,-0.1781,1.214
0.721261,0.0073,1.2094,-0.1761,1.222
0.722332,0.0117,1.2152,-0.1746,1.228
0.722815,0.0122,1.2201,-0.1707,1.232
0.724488,0.0156,1.2220,-0.1732,1.234
0.730200,0.0230,1.2245,-0.1698,1.236
0.731561,0.0230,1.2284,-0.1678,1.240
0.734818,0.0308,1.2255,-0.1693,1.237
0.735807,0.0298,1.2279,-0.1702,1.240
0.740330,0.0356,1.2274,-0.1678,1.239
0.741144,0.0435,1.2260,-0.1639,1.238
0.752156,0.0508,1.2220,-0.1644,1.234
0.753324,0.0493,1.2181,-0.1522,1.229
0.754474,0.0391,1.2123,-0.1439,1.221
0.755114,0.0371,1.2040,-0.1434,1.213
0.755641,0.0361,1.2006,-0.1497,1.210
0.756051,0.0391,1.1932,-0.1473,1.203
0.759979,0.0449,1.1879,-0.1497,1.198
0.760887,0.0464,1.1830,-0.1478,1.193
0.761408,0.0523,1.1703,-0.1458,1.180
0.767852,0.0523,1.1683,-0.1429,1.178
0.771199,0.0493,1.1624,-0.1395,1.172
0.771482,0.0479,1.1512,-0.1361,1.160
0.775959,0.0498,1.1468,-0.1400,1.156
0.776328,0.0527,1.1399,-0.1414,1.150
0.781502,0.0533,1.1326,-0.1419,1.143
0.782274,0.0533,1.1248,-0.1385,1.135
0.785989,0.0552,1.1131,-0.1458,1.124
0.786443,0.0577,1.1106,-0.1468,1.122
0.790421,0.0631,1.1053,-0.1551,1.118
0.791407,0.0670,1.0984,-0.1532,1.111
0.795262,0.0679,1.0950,-0.1580,1.108
0.795705,0.0684,1.0853,-0.1551,1.098
0.801263,0.0684,1.0794,-0.1624,1.094
0.802034,0.0855,1.0730,-0.1663,1.089
0.805743,0.0924,1.0755,-0.1605,1.091
0.806182,0.1065,1.0657,-0.1619,1.083
0.810530,0.0889,1.0544,-0.1390,1.067
0.811131,0.0591,1.0515,-0.1287,1.061
0.817186,0.0488,1.0466,-0.1488,1.058
0.817907,0.0548,1.0398,-0.1502,1.052
0.821905,0.0621,1.0383,-0.1546,1.052
0.823556,0.0723,1.0295,-0.1575,1.044
0.825489,0.0748,1.0183,-0.1595,1.033
0.826470,0.0797,1.0178,-0.1619,1.034
0.830857,0.0816,1.0134,-0.1698,1.031
0.832437,0.0919,1.0124,-0.1678,1.030
0.832890,0.0968,1.0139,-0.1658,1.032
0.834750,0.0924,1.0100,-0.1688,1.028
0.840190,0.0816,1.0075,-0.1624,1.024
0.840802,0.0845,1.0066,-0.1644,1.023
0.849338,0.0826,1.0075,-0.1624,1.024
0.850347,0.0777,1.0075,-0.1629,1.024
0.850816,0.0748,1.0075,-0.1644,1.024
0.851446,0.0826,0.9988,-0.1683,1.016
0.867292,0.0758,1.0046,-0.1512,1.019
0.868137,0.0332,1.0041,-0.1336,1.014
0.868410,0.0088,1.0041,-0.1488,1.015
0.868643,0.0020,1.0036,-0.1566,1.016
0.868854,-0.0024,1.0056,-0.1585,1.018
0.869051,-0.0015,1.0075,-0.1610,1.020
0.872266,0.0063,1.0080,-0.1624,1.021
0.872586,0.0107,1.0134,-0.1629,1.026
0.876974,0.0269,1.0124,-0.1624,1.026
0.877279,0.0161,1.0173,-0.1634,1.030
0.883121,0.0225,1.0232,-0.1600,1.036
0.884032,0.0244,1.0212,-0.1673,1.035
0.886719,0.0264,1.0232,-0.1717,1.038
0.887655,0.0132,1.0222,-0.1683,1.036
0.887966,0.0059,1.0227,-0.1658,1.036
0.891682,0.0044,1.0217,-0.1727,1.036
0.897985,-0.0024,1.0202,-0.1698,1.034
0.898787,-0.0029,1.0193,-0.1737,1.034
0.901554,-0.0073,1.0242,-0.1732,1.039
0.902000,-0.0186,1.0202,-0.1746,1.035
0.905746,-0.0234,1.0173,-0.1849,1.034
0.907628,-0.0322,1.0163,-0.1868,1.034
0.908260,-0.0415,1.0168,-0.1883,1.035
0.910142,-0.0459,1.0139,-0.1898,1.033
0.915524,-0.0562,1.0139,-0.1927,1.034
0.916840,-0.0635,1.0159,-0.1859,1.035
0.921143,-0.0728,1.0159,-0.1888,1.036
0.922325,-0.0811,1.0188,-0.1854,1.039
0.925463,-0.0850,1.0124,-0.1785,1.032
0.926245,-0.0894,1.0168,-0.1766,1.036
0.931137,-0.1016,1.0085,-0.1732,1.028
0.932526,-0.1070,1.0090,-0.1649,1.028
0.937347,-0.1246,1.0056,-0.1561,1.025
0.938270,-0.1309,1.0095,-0.1492,1.029
0.940714,-0.1407,1.0085,-0.1453,1.029
0.941402,-0.1431,1.0090,-0.1380,1.028
0.952446,-0.1397,1.0075,-0.1356,1.026
0.953056,-0.1148,1.0129,-0.1370,1.029
0.953240,-0.1158,1.0115,-0.1278,1.026
0.953370,-0.1251,1.0149,-0.1165,1.029
0.956454,-0.1397,1.0134,-0.1146,1.029
0.956729,-0.1568,1.0159,-0.1062,1.033
0.960647,-0.1872,1.0144,-0.0930,1.036
0.961077,-0.2086,1.0134,-0.0877,1.038
0.971873,-0.1964,1.0129,-0.0930,1.036
0.972444,-0.1676,1.0129,-0.0715,1.029
0.972624,-0.1847,1.0242,-0.0335,1.041
0.972750,-0.2052,1.0315,-0.0544,1.053
0.977806,-0.2438,1.0256,-0.0706,1.057
0.978146,-0.2688,1.0163,-0.0725,1.054
0.981888,-0.2937,1.0173,-0.0608,1.061
0.982486,-0.2995,1.0085,-0.0657,1.054
0.987080,-0.2951,1.0051,-0.0667,1.050
0.987576,-0.2839,1.0056,-0.0706,1.047
0.991422,-0.2751,1.0144,-0.0632,1.053
0.992269,-0.2663,1.0105,-0.0652,1.047
0.999301,-0.2609,1.0100,-0.0637,1.045
1.000146,-0.2555,1.0110,-0.0554,1.044
1.002235,-0.2526,1.0100,-0.0637,1.043
1.002633,-0.2526,1.0046,-0.0642,1.038
1.007072,-0.2467,0.9992,-0.0628,1.031
1.007898,-0.2428,1.0032,-0.0632,1.034
1.011382,-0.2243,1.0012,-0.0667,1.028
1.011823,-0.1984,1.0051,-0.0750,1.027
1.017037,-0.2121,0.9963,-0.0696,1.021
1.018769,-0.2262,0.9895,-0.0711,1.017
1.022456,-0.2311,0.9817,-0.0745,1.011
1.024092,-0.2433,0.9739,-0.0735,1.006
1.024553,-0.2472,0.9695,-0.0720,1.003
1.025673,-0.2340,0.9680,-0.0784,0.999
1.032183,-0.2213,0.9675,-0.0837,0.996
1.033150,-0.2111,0.9699,-0.0881,0.997
1.037008,-0.2028,0.9719,-0.0935,0.997
1.037975,-0.1906,0.9734,-0.0925,0.996
1.040770,-0.1857,0.9802,-0.0984,1.002
1.041441,-0.1813,0.9841,-0.0960,1.005
1.050567,-0.1769,0.9856,-0.0999,1.006
1.051976,-0.1662,0.9841,-0.1047,1.004
1.052651,-0.1627,0.9792,-0.1126,0.999
1.053154,-0.1524,0.9797,-0.1199,0.999
1.069281,-0.1431,0.9797,-0.1234,0.998
1.069796,-0.1363,0.9822,-0.1268,1.000
1.069984,-0.1261,0.9836,-0.1287,1.000
1.070107,-0.1168,0.9851,-0.1326,1.001
1.070208,-0.1021,0.9866,-0.1341,1.001
1.070296,-0.0904,0.9846,-0.1365,0.998
1.071116,-0.0836,0.9934,-0.1302,1.005
1.072587,-0.0709,0.9944,-0.1331,1.006
1.078018,-0.0582,0.9846,-0.1365,0.996
1.078305,-0.0479,0.9797,-0.1370,0.990
1.082648,-0.0400,0.9763,-0.1390,0.987
1.083540,-0.0352,0.9709,-0.1331,0.981
1.083817,-0.0215,0.9695,-0.1380,0.979
1.087966,-0.0122,0.9641,-0.1375,0.974
1.092094,-0.0044,0.9636,-0.1331,0.973
1.092797,0.0034,0.9592,-0.1346,0.969
1.096726,0.0137,0.9528,-0.1346,0.962
1.097521,0.0181,0.9494,-0.1331,0.959
1.102353,0.0239,0.9474,-0.1282,0.956
1.102789,0.0273,0.9425,-0.1268,0.951
1.106762,0.0361,0.9425,-0.1204,0.951
1.107692,0.0347,0.9381,-0.1190,0.946
1.108000,0.0386,0.9416,-0.1121,0.949
1.111486,0.0444,0.9338,-0.1028,0.940
1.117575,0.0454,0.9303,-0.0979,0.937
1.118306,0.0503,0.9347,-0.0950,0.941
1.121406,0.0552,0.9308,-0.0877,0.937
1.122586,0.0533,0.9318,-0.0862,0.937
1.126373,0.0533,0.9279,-0.0789,0.933
1.127458,0.0508,0.9303,-0.0686,0.934
1.127882,0.0523,0.9328,-0.0618,0.936
1.131869,0.0459,0.9308,-0.0569,0.934
1.137478,0.0459,0.9347,-0.0471,0.937
1.138525,0.0444,0.9338,-0.0427,0.936
1.141423,0.0396,0.9381,-0.0388,0.940
1.142107,0.0337,0.9430,-0.0256,0.944
1.150786,0.0273,0.9440,-0.0183,0.945
1.153145,0.0269,0.9489,-0.0144,0.949
1.153327,0.0249,0.9553,-0.0095,0.956
1.153493,0.0171,0.9612,-0.0081,0.961
1.153628,0.0166,0.9690,0.0027,0.969
1.157286,0.0127,0.9782,0.0013,0.978
1.170264,0.0117,0.9846,0.0067,0.985
1.170732,0.0078,0.9909,0.0106,0.991
1.171032,0.0039,0.9978,0.0140,0.998
1.171200,-0.0005,1.0046,0.0218,1.005
1.171638,-0.0078,1.0129,0.0247,1.013
1.171844,-0.0098,1.0271,0.0237,1.027
1.177038,-0.0054,1.0364,0.0208,1.037
1.177421,-0.0068,1.0471,0.0223,1.047
1.183580,-0.0083,1.0578,0.0237,1.058
1.184407,-0.0093,1.0716,0.0228,1.072
1.188440,-0.0127,1.0765,0.0262,1.077
1.189169,-0.0098,1.0862,0.0242,1.087
1.192995,-0.0166,1.0911,0.0203,1.091
1.193391,-0.0176,1.0955,0.0189,1.096
1.196472,-0.0156,1.0989,0.0154,1.099
1.197206,-0.0254,1.1048,0.0106,1.105
1.202217,-0.0254,1.1097,0.0027,1.110
1.202592,-0.0283,1.1146,-0.0120,1.115
1.207595,-0.0381,1.1155,-0.0217,1.116
1.208264,-0.0410,1.1243,-0.0256,1.125
1.213766,-0.0454,1.1326,-0.0383,1.134
1.215356,-0.0552,1.1395,-0.0452,1.142
1.217339,-0.0151,1.1453,-0.0808,1.148
1.218190,-0.0655,1.1531,-0.0515,1.156
1.222876,-0.1119,1.1551,-0.0603,1.162
1.224505,-0.1138,1.1639,-0.1175,1.175
1.228611,-0.1177,1.1708,-0.1326,1.184
1.229630,-0.1202,1.1742,-0.1444,1.189
1.230067,-0.1153,1.1825,-0.1605,1.199
1.231945,-0.0987,1.2025,-0.1751,1.219
1.237077,-0.0850,1.2216,-0.1898,1.239
1.238087,-0.1270,1.2382,-0.1649,1.256
1.241897,-0.1461,1.2689,-0.1927,1.292
1.242595,-0.1549,1.2993,-0.2216,1.327
1.246762,-0.1618,1.3354,-0.2348,1.365
1.248033,-0.1524,1.3696,-0.2440,1.399
1.252641,-0.1383,1.4155,-0.2416,1.443
1.253223,-0.1314,1.4619,-0.2323,1.486
1.258840,-0.1500,1.5206,-0.2187,1.544
1.259529,-0.1642,1.5812,-0.2450,1.608
1.263695,-0.1588,1.6330,-0.2646,1.662
1.264462,-0.1568,1.6921,-0.2714,1.721
1.266798,-0.1480,1.7498,-0.2689,1.776
1.267850,-0.1485,1.8196,-0.2958,1.850
1.272043,-0.1519,1.8743,-0.2943,1.903
1.272483,-0.1637,1.9252,-0.2909,1.954
1.276968,-0.1696,1.9506,-0.2694,1.976
1.277364,-0.1671,1.9638,-0.2714,1.989
1.277548,-0.1632,1.9603,-0.2650,1.985
1.281492,-0.1475,1.9418,-0.2743,1.967
1.287228,-0.1300,1.9174,-0.2851,1.943
1.288209,-0.1187,1.8758,-0.3022,1.904
1.292237,-0.1187,1.8289,-0.3139,1.859
1.292756,-0.1285,1.7751,-0.3271,1.810
1.297178,-0.1510,1.7087,-0.3408,1.749
1.297822,-0.1818,1.6320,-0.3584,1.681
1.302668,-0.2204,1.5611,-0.3760,1.621
1.303414,-0.2614,1.4903,-0.3955,1.564
1.303707,-0.2883,1.4204,-0.4077,1.506
1.307203,-0.2917,1.3667,-0.4371,1.464
1.307576,-0.2785,1.3144,-0.4541,1.418
1.311996,-0.2633,1.2714,-0.4751,1.383
1.317364,-0.2516,1.2230,-0.4834,1.339
1.317729,-0.2355,1.1722,-0.5044,1.298
1.322335,-0.2184,1.1238,-0.5181,1.257
1.323898,-0.2140,1.0872,-0.5279,1.227
1.329591,-0.2125,1.0471,-0.5436,1.199
1.330792,-0.2189,1.0193,-0.5631,1.185
1.332642,-0.2204,0.9880,-0.5895,1.171
1.333504,-0.2233,0.9597,-0.6041,1.156
1.337570,-0.2194,0.9347,-0.6090,1.137
1.338655,-0.2184,0.9103,-0.6285,1.128
1.342627,-0.2228,0.8942,-0.6364,1.120
1.343647,-0.2218,0.8815,-0.6379,1.110
1.347604,-0.2106,0.8551,-0.6452,1.092
1.348388,-0.1994,0.8355,-0.6476,1.076
1.360839,-0.1969,0.8267,-0.6643,1.079
1.361405,-0.2038,0.8238,-0.6682,1.080
1.361566,-0.2213,0.8233,-0.6662,1.082
1.361686,-0.2321,0.8272,-0.6584,1.082
1.365271,-0.2501,0.8336,-0.6613,1.093
1.365655,-0.2624,0.8419,-0.6682,1.106
1.368894,-0.2751,0.8576,-0.6603,1.117
1.369176,-0.2756,0.8644,-0.6481,1.115
1.369323,-0.2751,0.8776,-0.6398,1.120
1.379295,-0.2736,0.8898,-0.6144,1.115
