time,gFx,gFy,gFz,TgF
0.001965261,-0.0313,1.0408,-0.1057,1.047
0.002510209,-0.0347,1.0417,-0.1018,1.047
0.00304875,-0.0308,1.0378,-0.0950,1.043
0.003403177,-0.0254,1.0373,-0.0969,1.042
0.003662709,-0.0283,1.0290,-0.0911,1.033
0.003934011,-0.0303,1.0329,-0.0872,1.037
0.004180417,-0.0293,1.0300,-0.0862,1.034
0.0044225,-0.0322,1.0266,-0.0886,1.031
0.008134688,-0.0269,1.0261,-0.0813,1.030
0.009370261,-0.0244,1.0251,-0.0774,1.028
0.015421511,-0.0205,1.0237,-0.0759,1.027
0.015768907,-0.0195,1.0212,-0.0706,1.024
0.021178177,-0.0181,1.0198,-0.0711,1.022
0.021637292,-0.0195,1.0202,-0.0720,1.023
0.023441407,-0.0176,1.0188,-0.0750,1.022
0.024466563,-0.0186,1.0212,-0.0720,1.024
0.028105938,-0.0220,1.0217,-0.0803,1.025
0.028400886,-0.0244,1.0188,-0.0808,1.022
0.032953282,-0.0283,1.0183,-0.0789,1.022
0.033290886,-0.0298,1.0207,-0.0789,1.024
0.033437813,-0.0322,1.0193,-0.0789,1.023
0.037522344,-0.0342,1.0193,-0.0764,1.023
0.043534167,-0.0371,1.0168,-0.0784,1.021
0.043832396,-0.0405,1.0183,-0.0798,1.022
0.048604323,-0.0459,1.0105,-0.0750,1.014
0.049051615,-0.0425,1.0168,-0.0794,1.021
0.052580261,-0.0420,1.0144,-0.0798,1.018
0.05295198,-0.0366,1.0129,-0.0857,1.017
0.05752724,-0.0425,1.0134,-0.0852,1.018
0.057892552,-0.0469,1.0119,-0.0584,1.015
0.06289073,-0.0523,1.0159,-0.0764,1.020
0.06346974,-0.0527,1.0163,-0.0847,1.021
0.068141459,-0.0483,1.0198,-0.0867,1.025
0.06860875,-0.0449,1.0193,-0.0857,1.024
0.068835573,-0.0425,1.0232,-0.0862,1.028
0.072546407,-0.0430,1.0212,-0.0891,1.026
0.077959688,-0.0405,1.0266,-0.0828,1.031
0.078329375,-0.0415,1.0281,-0.0867,1.033
0.088531094,-0.0396,1.0281,-0.0916,1.033
0.089310573,-0.0386,1.0281,-0.0911,1.033
0.089725729,-0.0386,1.0344,-0.0940,1.039
0.090139792,-0.0366,1.0339,-0.0940,1.039
0.095299375,-0.0347,1.0300,-0.0906,1.035
0.095759479,-0.0356,1.0285,-0.0911,1.033
0.095989323,-0.0322,1.0315,-0.0877,1.036
0.097878646,-0.0317,1.0305,-0.0886,1.035
0.103898282,-0.0337,1.0285,-0.0857,1.033
0.104445782,-0.0317,1.0290,-0.0823,1.033
0.108320157,-0.0322,1.0329,-0.0794,1.036
0.108646875,-0.0337,1.0295,-0.0823,1.033
0.113139271,-0.0337,1.0305,-0.0774,1.034
0.113401407,-0.0347,1.0256,-0.0750,1.029
0.118576823,-0.0332,1.0227,-0.0720,1.026
0.119567032,-0.0322,1.0256,-0.0701,1.029
0.119986302,-0.0352,1.0295,-0.0720,1.033
0.123945417,-0.0337,1.0261,-0.0759,1.029
0.131190469,-0.0352,1.0202,-0.0808,1.024
0.131821042,-0.0376,1.0227,-0.0808,1.027
0.134297917,-0.0391,1.0207,-0.0813,1.025
0.135156511,-0.0366,1.0237,-0.0857,1.028
0.139322032,-0.0386,1.0271,-0.0955,1.032
0.139847604,-0.0415,1.0246,-0.0964,1.030
0.14468125,-0.0391,1.0227,-0.0994,1.028
0.145299584,-0.0430,1.0237,-0.0969,1.029
0.148607969,-0.0425,1.0237,-0.0925,1.029
0.149126979,-0.0415,1.0222,-0.0925,1.027
0.154472657,-0.0420,1.0202,-0.0886,1.025
0.155296146,-0.0410,1.0232,-0.0872,1.028
0.158637292,-0.0449,1.0232,-0.0886,1.028
0.159991407,-0.0405,1.0251,-0.0837,1.029
0.164116771,-0.0400,1.0232,-0.0808,1.027
0.165222136,-0.0435,1.0202,-0.0803,1.024
0.17240875,-0.0430,1.0222,-0.0813,1.026
0.173605052,-0.0396,1.0237,-0.0813,1.028
0.174333854,-0.0410,1.0242,-0.0794,1.028
0.175703386,-0.0410,1.0266,-0.0779,1.030
0.18248625,-0.0400,1.0281,-0.0779,1.032
0.18405724,-0.0386,1.0242,-0.0847,1.028
0.184861198,-0.0396,1.0246,-0.0828,1.029
0.185555886,-0.0391,1.0295,-0.0833,1.034
0.196591823,-0.0371,1.0295,-0.0862,1.034
0.197072448,-0.0405,1.0359,-0.0925,1.041
0.197350834,-0.0435,1.0329,-0.0935,1.038
0.197569584,-0.0425,1.0378,-0.0979,1.043
0.200355157,-0.0425,1.0383,-0.0984,1.044
0.200867136,-0.0439,1.0325,-0.0999,1.038
0.204516146,-0.0405,1.0334,-0.0969,1.039
0.204828229,-0.0454,1.0373,-0.0994,1.043
0.209284948,-0.0410,1.0393,-0.0999,1.045
0.209706042,-0.0435,1.0417,-0.0984,1.047
0.214421615,-0.0439,1.0383,-0.0984,1.044
0.214894427,-0.0400,1.0393,-0.1008,1.045
0.219672448,-0.0391,1.0388,-0.0999,1.044
0.220111927,-0.0361,1.0393,-0.0964,1.044
0.224757136,-0.0371,1.0393,-0.0940,1.044
0.225175729,-0.0381,1.0364,-0.0945,1.041
0.225423125,-0.0356,1.0378,-0.0862,1.042
0.230548646,-0.0366,1.0310,-0.0891,1.035
0.234644948,-0.0361,1.0339,-0.0837,1.038
0.235410729,-0.0352,1.0325,-0.0808,1.036
0.239941667,-0.0337,1.0281,-0.0803,1.032
0.240506823,-0.0366,1.0290,-0.0798,1.033
0.24741974,-0.0405,1.0261,-0.0798,1.030
0.248052084,-0.0430,1.0237,-0.0769,1.027
0.250567032,-0.0405,1.0232,-0.0720,1.027
0.251265886,-0.0449,1.0217,-0.0735,1.025
0.254470625,-0.0454,1.0168,-0.0725,1.020
0.255207084,-0.0420,1.0168,-0.0686,1.020
0.259753854,-0.0381,1.0212,-0.0715,1.024
0.260365052,-0.0410,1.0242,-0.0657,1.027
0.264183229,-0.0435,1.0227,-0.0618,1.025
0.264748698,-0.0459,1.0188,-0.0608,1.022
0.270135417,-0.0415,1.0173,-0.0657,1.020
0.271116979,-0.0449,1.0129,-0.0637,1.016
0.271527552,-0.0400,1.0144,-0.0706,1.018
0.274994271,-0.0396,1.0115,-0.0657,1.014
0.279447084,-0.0396,1.0115,-0.0701,1.015
0.281276979,-0.0405,1.0139,-0.0681,1.017
0.284552657,-0.0400,1.0159,-0.0735,1.019
0.285441198,-0.0405,1.0198,-0.0769,1.023
0.28909349,-0.0391,1.0217,-0.0803,1.026
0.290102344,-0.0396,1.0217,-0.0842,1.026
0.297954584,-0.0366,1.0222,-0.0847,1.026
0.299146771,-0.0371,1.0227,-0.0862,1.027
0.29977099,-0.0317,1.0256,-0.0906,1.030
0.300203854,-0.0361,1.0246,-0.0935,1.030
0.30433724,-0.0322,1.0256,-0.0930,1.030
0.30510224,-0.0283,1.0310,-0.0881,1.035
0.309401459,-0.0259,1.0251,-0.0935,1.030
0.309945834,-0.0269,1.0315,-0.0950,1.036
0.315757344,-0.0225,1.0290,-0.0989,1.034
0.316118073,-0.0239,1.0285,-0.0935,1.033
0.316323177,-0.0225,1.0305,-0.0940,1.035
0.321977604,-0.0210,1.0315,-0.0964,1.036
0.324701042,-0.0215,1.0295,-0.0935,1.034
0.325225938,-0.0205,1.0373,-0.0901,1.041
0.330325521,-0.0249,1.0339,-0.0877,1.038
0.330971667,-0.0215,1.0344,-0.0911,1.039
0.335197136,-0.0195,1.0320,-0.0891,1.036
0.336118906,-0.0215,1.0339,-0.0877,1.038
0.34067875,-0.0210,1.0300,-0.0896,1.034
0.341174271,-0.0195,1.0305,-0.0911,1.035
0.347773698,-0.0205,1.0334,-0.0964,1.038
0.348598021,-0.0190,1.0354,-0.0994,1.040
0.348965261,-0.0230,1.0359,-0.0994,1.041
0.349261146,-0.0239,1.0373,-0.0999,1.042
0.355886459,-0.0303,1.0364,-0.0964,1.041
0.356386771,-0.0303,1.0354,-0.0955,1.040
0.359808073,-0.0308,1.0349,-0.0935,1.040
0.361344011,-0.0293,1.0354,-0.0950,1.040
0.364871459,-0.0298,1.0281,-0.0881,1.032
0.365980261,-0.0381,1.0266,-0.0886,1.031
0.377748281,-0.0332,1.0242,-0.0833,1.028
0.380951146,-0.0342,1.0212,-0.0828,1.025
0.382105209,-0.0332,1.0202,-0.0818,1.024
0.383348125,-0.0288,1.0212,-0.0881,1.025
0.384023542,-0.0352,1.0178,-0.0837,1.022
0.384796354,-0.0327,1.0202,-0.0833,1.024
0.385519375,-0.0342,1.0222,-0.0847,1.026
0.386198854,-0.0288,1.0237,-0.0872,1.028
0.39005875,-0.0288,1.0242,-0.0823,1.028
0.391501511,-0.0298,1.0295,-0.0847,1.033
0.394662292,-0.0269,1.0295,-0.0857,1.033
0.395581042,-0.0230,1.0320,-0.0857,1.036
0.396180313,-0.0254,1.0295,-0.0877,1.034
0.403394427,-0.0254,1.0295,-0.0881,1.034
0.406406615,-0.0259,1.0305,-0.0930,1.035
0.407170417,-0.0273,1.0315,-0.0940,1.036
0.411211459,-0.0278,1.0276,-0.1018,1.033
0.411654948,-0.0288,1.0281,-0.1008,1.033
0.41180974,-0.0293,1.0305,-0.0984,1.036
0.4144975,-0.0313,1.0271,-0.1047,1.033
0.420581042,-0.0317,1.0281,-0.1013,1.034
0.420848594,-0.0283,1.0300,-0.1004,1.035
0.425587552,-0.0313,1.0227,-0.0999,1.028
0.426024323,-0.0327,1.0237,-0.1013,1.029
0.431133125,-0.0298,1.0256,-0.1008,1.031
0.431677396,-0.0288,1.0227,-0.0979,1.028
0.432001719,-0.0293,1.0183,-0.0979,1.023
0.436389167,-0.0303,1.0193,-0.0979,1.024
0.441118854,-0.0308,1.0222,-0.0925,1.027
0.441883125,-0.0317,1.0227,-0.0881,1.027
0.445774896,-0.0317,1.0168,-0.0881,1.021
0.446289948,-0.0317,1.0173,-0.0847,1.021
0.446675261,-0.0308,1.0198,-0.0818,1.023
0.450316042,-0.0356,1.0193,-0.0794,1.023
0.457285781,-0.0361,1.0242,-0.0774,1.028
0.457811198,-0.0376,1.0202,-0.0794,1.024
0.45813375,-0.0371,1.0242,-0.0759,1.028
0.46073375,-0.0381,1.0193,-0.0764,1.023
0.466188386,-0.0361,1.0202,-0.0745,1.024
0.467222344,-0.0376,1.0242,-0.0754,1.028
0.471028281,-0.0342,1.0207,-0.0754,1.024
0.471574219,-0.0366,1.0217,-0.0769,1.025
0.471956615,-0.0376,1.0251,-0.0803,1.029
0.475616198,-0.0366,1.0251,-0.0774,1.029
0.480489271,-0.0293,1.0276,-0.0798,1.031
0.481506875,-0.0327,1.0315,-0.0764,1.035
0.485801667,-0.0342,1.0290,-0.0798,1.033
0.487193281,-0.0327,1.0310,-0.0740,1.034
0.496081094,-0.0322,1.0344,-0.0794,1.038
0.497090156,-0.0337,1.0329,-0.0798,1.037
0.49760599,-0.0352,1.0320,-0.0852,1.036
0.498074167,-0.0396,1.0329,-0.0867,1.037
0.507123646,-0.0356,1.0354,-0.0896,1.040
0.507616302,-0.0366,1.0344,-0.0862,1.039
0.507824375,-0.0327,1.0354,-0.0867,1.040
0.507991406,-0.0342,1.0368,-0.0842,1.041
0.508164063,-0.0322,1.0383,-0.0833,1.042
0.510573334,-0.0332,1.0412,-0.0852,1.045
0.517115365,-0.0317,1.0344,-0.0823,1.038
0.517677031,-0.0313,1.0334,-0.0842,1.037
0.521114844,-0.0273,1.0364,-0.0842,1.040
0.521639792,-0.0298,1.0315,-0.0847,1.035
0.521966563,-0.0283,1.0300,-0.0828,1.034
0.525959219,-0.0327,1.0271,-0.0886,1.031
0.531210313,-0.0303,1.0251,-0.0886,1.029
0.531760417,-0.0322,1.0198,-0.0950,1.025
0.537148802,-0.0278,1.0168,-0.0974,1.022
0.538073177,-0.0254,1.0144,-0.0960,1.019
0.538429323,-0.0303,1.0115,-0.0994,1.017
0.5426475,-0.0249,1.0139,-0.0999,1.019
0.545379115,-0.0249,1.0075,-0.1067,1.013
0.545854948,-0.0215,1.0071,-0.1282,1.015
0.551220886,-0.0239,1.0129,-0.1273,1.021
0.552864844,-0.0239,1.0178,-0.1278,1.026
0.556022865,-0.0259,1.0198,-0.1292,1.028
0.557120208,-0.0273,1.0276,-0.1219,1.035
0.560895208,-0.0249,1.0242,-0.1219,1.032
0.562275469,-0.0205,1.0251,-0.1160,1.032
0.563437083,-0.0181,1.0315,-0.1107,1.038
0.565963802,-0.0190,1.0276,-0.1097,1.034
0.570255156,-0.0210,1.0290,-0.1062,1.035
0.571752552,-0.0195,1.0281,-0.1038,1.033
0.575791042,-0.0195,1.0310,-0.1038,1.036
0.576742708,-0.0230,1.0285,-0.1008,1.034
0.580824271,-0.0230,1.0271,-0.0940,1.032
