time,gFx,gFy,gFz,TgF
0.275052187,-0.0146,-0.0420,1.0249,1.026
0.281619479,-0.0142,-0.0435,1.0254,1.026
0.281992968,-0.0088,-0.0425,1.0224,1.023
0.287063072,-0.0063,-0.0430,1.0215,1.022
0.287803437,-0.0073,-0.0430,1.0185,1.019
0.290855416,-0.0039,-0.0439,1.0190,1.020
0.291541302,-0.0015,-0.0386,1.0122,1.013
0.291832239,-0.0010,-0.0400,1.0122,1.013
0.295972135,0.0020,-0.0405,1.0132,1.014
0.304957968,0.0024,-0.0435,1.0102,1.011
0.305746197,0.0039,-0.0376,1.0054,1.006
0.306128437,-0.0005,-0.0361,1.0083,1.009
0.306491406,0.0039,-0.0376,1.0097,1.010
0.311768333,0.0029,-0.0391,1.0039,1.005
0.312249479,0.0088,-0.0381,0.9980,0.999
0.316176822,0.0073,-0.0381,1.0034,1.004
0.317597552,0.0063,-0.0376,1.0005,1.001
0.318280312,0.0112,-0.0347,0.9980,0.999
0.320405208,0.0059,-0.0391,0.9995,1.000
0.325893593,0.0137,-0.0430,1.0058,1.007
0.327114739,0.0132,-0.0400,1.0014,1.002
0.330884374,0.0181,-0.0400,1.0005,1.001
0.33190401,0.0230,-0.0420,1.0068,1.008
0.337341666,0.0186,-0.0420,1.0054,1.006
0.339309427,0.0176,-0.0474,1.0097,1.011
0.344901927,0.0220,-0.0464,1.0107,1.012
0.346064947,0.0259,-0.0493,1.0073,1.009
0.347346562,0.0288,-0.0503,1.0127,1.014
0.347596406,0.0273,-0.0518,1.0132,1.015
0.350831666,0.0283,-0.0542,1.0093,1.011
0.351262656,0.0298,-0.0503,1.0083,1.010
0.351411874,0.0313,-0.0542,1.0093,1.011
0.356654583,0.0298,-0.0532,1.0063,1.008
0.362278177,0.0317,-0.0527,1.0029,1.005
0.363101614,0.0308,-0.0523,1.0019,1.004
0.366397083,0.0303,-0.0518,0.9990,1.001
0.367197447,0.0278,-0.0518,0.9936,0.995
0.373251718,0.0269,-0.0547,0.9946,0.996
0.373777916,0.0278,-0.0513,0.9887,0.990
0.374126718,0.0273,-0.0518,0.9927,0.994
0.379759114,0.0283,-0.0469,0.9863,0.988
0.381925885,0.0283,-0.0498,0.9883,0.990
0.382434791,0.0273,-0.0523,0.9878,0.990
0.386793541,0.0220,-0.0508,0.9873,0.989
0.387315833,0.0225,-0.0493,0.9902,0.992
0.391292552,0.0264,-0.0503,0.9883,0.990
0.392114895,0.0234,-0.0498,0.9907,0.992
0.392497604,0.0264,-0.0459,0.9839,0.985
0.397190781,0.0254,-0.0479,0.9951,0.997
0.402365729,0.0230,-0.0469,0.9863,0.988
0.403462135,0.0181,-0.0474,0.9878,0.989
0.411613749,0.0200,-0.0518,0.9887,0.990
0.412979843,0.0210,-0.0513,0.9853,0.987
0.413537083,0.0195,-0.0503,0.9883,0.990
0.414069999,0.0181,-0.0503,0.9819,0.983
0.41729677,0.0166,-0.0498,0.9868,0.988
0.418355468,0.0171,-0.0479,0.9873,0.989
0.421440052,0.0171,-0.0518,0.9848,0.986
0.422166302,0.0156,-0.0518,0.9892,0.991
0.427109791,0.0171,-0.0508,0.9907,0.992
0.427500052,0.0146,-0.0488,0.9917,0.993
0.431283802,0.0200,-0.0483,0.9917,0.993
0.431689635,0.0195,-0.0503,0.9917,0.993
0.437405624,0.0176,-0.0469,0.9922,0.993
0.438322343,0.0200,-0.0435,0.9931,0.994
0.43867302,0.0176,-0.0459,1.0019,1.003
0.442764218,0.0186,-0.0464,0.9922,0.993
0.446861145,0.0205,-0.0420,0.9951,0.996
0.447344947,0.0205,-0.0381,0.9975,0.998
0.452176458,0.0259,-0.0415,0.9971,0.998
0.453032031,0.0234,-0.0405,0.9971,0.998
0.458499999,0.0215,-0.0337,0.9971,0.998
0.459297499,0.0249,-0.0381,0.9990,1.000
0.462636145,0.0239,-0.0332,1.0000,1.001
0.46381901,0.0269,-0.0376,0.9971,0.998
0.467314218,0.0264,-0.0332,0.9995,1.000
0.468759062,0.0249,-0.0352,1.0005,1.001
0.469554583,0.0273,-0.0347,1.0034,1.004
0.471315781,0.0288,-0.0327,1.0029,1.004
0.476155937,0.0259,-0.0327,0.9995,1.000
0.47753177,0.0278,-0.0347,1.0019,1.003
0.481933802,0.0283,-0.0386,1.0014,1.003
0.482878385,0.0283,-0.0342,1.0024,1.003
0.486481145,0.0264,-0.0337,1.0014,1.002
0.487258958,0.0259,-0.0376,1.0044,1.005
0.492028333,0.0313,-0.0356,1.0019,1.003
0.493234791,0.0278,-0.0405,1.0014,1.003
0.494209791,0.0269,-0.0347,1.0005,1.001
0.497095885,0.0308,-0.0352,0.9995,1.001
0.503398854,0.0313,-0.0352,0.9985,1.000
0.505740156,0.0259,-0.0327,0.9941,0.995
0.513343333,0.0259,-0.0332,0.9951,0.996
0.514039479,0.0273,-0.0332,0.9971,0.998
0.514302187,0.0244,-0.0273,0.9966,0.997
0.514501874,0.0244,-0.0298,0.9946,0.995
0.518580364,0.0264,-0.0298,0.9927,0.993
0.518960104,0.0249,-0.0332,0.9941,0.995
0.523471249,0.0273,-0.0366,0.9931,0.994
0.524010051,0.0230,-0.0352,0.9975,0.998
0.529164426,0.0195,-0.0332,0.9941,0.995
0.530125937,0.0220,-0.0322,0.9975,0.998
0.533727135,0.0249,-0.0381,0.9980,0.999
0.534522447,0.0225,-0.0337,0.9966,0.997
0.53486302,0.0215,-0.0400,0.9995,1.001
0.537800885,0.0230,-0.0356,0.9961,0.997
0.541774114,0.0200,-0.0386,1.0005,1.001
0.542584062,0.0230,-0.0386,0.9980,0.999
0.54813427,0.0195,-0.0396,0.9956,0.997
0.548710729,0.0186,-0.0430,0.9941,0.995
0.553216458,0.0195,-0.0415,0.9956,0.997
0.55402401,0.0186,-0.0469,0.9961,0.997
0.554352447,0.0210,-0.0435,0.9956,0.997
0.55797177,0.0190,-0.0435,0.9961,0.997
0.562367135,0.0200,-0.0464,0.9941,0.995
0.56326651,0.0205,-0.0444,0.9975,0.999
0.567330468,0.0176,-0.0454,0.9961,0.997
0.568894895,0.0195,-0.0479,1.0000,1.001
0.57165026,0.0225,-0.0532,0.9990,1.001
0.572457031,0.0195,-0.0469,1.0010,1.002
0.578525885,0.0186,-0.0464,0.9985,1.000
0.579981458,0.0156,-0.0498,1.0000,1.001
0.583055624,0.0190,-0.0474,0.9980,0.999
0.58435776,0.0239,-0.0474,1.0005,1.002
0.587488906,0.0220,-0.0479,1.0029,1.004
0.588409999,0.0293,-0.0498,1.0044,1.006
0.592228072,0.0264,-0.0493,1.0054,1.007
0.593288697,0.0269,-0.0488,1.0044,1.006
0.593881979,0.0254,-0.0518,1.0029,1.005
0.596158176,0.0278,-0.0513,1.0063,1.008
0.601781041,0.0254,-0.0518,1.0058,1.007
0.602265468,0.0283,-0.0518,1.0034,1.005
0.607827708,0.0298,-0.0532,1.0054,1.007
0.608266145,0.0308,-0.0542,1.0010,1.003
0.612178072,0.0264,-0.0527,1.0019,1.004
0.612433801,0.0283,-0.0518,1.0049,1.007
0.617595104,0.0278,-0.0532,1.0044,1.006
0.618145729,0.0269,-0.0586,1.0093,1.011
0.622376718,0.0269,-0.0620,1.0019,1.004
0.622653906,0.0264,-0.0606,1.0005,1.003
0.627434531,0.0230,-0.0601,0.9995,1.002
0.62810526,0.0205,-0.0586,0.9975,0.999
0.632320051,0.0215,-0.0596,0.9975,1.000
0.633253437,0.0220,-0.0571,0.9956,0.997
0.63863276,0.0186,-0.0513,0.9887,0.990
0.639039426,0.0166,-0.0591,0.9853,0.987
0.643218593,0.0176,-0.0576,0.9868,0.989
0.643874426,0.0146,-0.0591,0.9922,0.994
0.647762812,0.0161,-0.0532,0.9868,0.988
0.648168229,0.0132,-0.0562,0.9887,0.990
0.653233854,0.0132,-0.0591,0.9966,0.998
0.65404552,0.0122,-0.0562,1.0005,1.002
0.658650364,0.0107,-0.0523,1.0039,1.005
0.660908489,0.0103,-0.0527,1.0078,1.009
0.662278281,0.0078,-0.0571,1.0097,1.011
0.662919479,0.0063,-0.0537,1.0176,1.019
0.667946562,0.0103,-0.0483,1.0185,1.020
0.669534895,0.0063,-0.0498,1.0229,1.024
0.675409322,0.0068,-0.0508,1.0220,1.023
0.676067343,0.0054,-0.0444,1.0239,1.025
0.678311354,0.0044,-0.0415,1.0132,1.014
0.678702343,0.0054,-0.0415,1.0166,1.017
0.682554218,0.0044,-0.0391,1.0117,1.012
0.683205989,0.0034,-0.0386,1.0044,1.005
0.688464583,-0.0020,-0.0366,1.0034,1.004
0.689219999,0.0034,-0.0386,0.9995,1.000
0.694007708,0.0024,-0.0298,0.9946,0.995
0.694532395,0.0044,-0.0327,0.9922,0.993
0.698385312,0.0044,-0.0293,0.9878,0.988
0.698887656,0.0034,-0.0264,0.9907,0.991
0.699190572,0.0054,-0.0254,0.9897,0.990
0.704567551,0.0107,-0.0259,0.9907,0.991
0.707765572,0.0049,-0.0230,0.9897,0.990
0.708184687,0.0059,-0.0244,0.9887,0.989
0.715275468,0.0078,-0.0244,0.9902,0.991
0.715821301,0.0059,-0.0254,0.9858,0.986
0.719564166,0.0068,-0.0273,0.9863,0.987
0.720417812,0.0073,-0.0239,0.9873,0.988
0.721033489,0.0029,-0.0308,0.9892,0.990
0.725072656,0.0063,-0.0283,0.9883,0.989
0.728426822,0.0078,-0.0303,0.9892,0.990
0.729095676,0.0098,-0.0327,0.9892,0.990
0.732521093,0.0093,-0.0381,0.9946,0.995
0.733542239,0.0137,-0.0352,0.9951,0.996
0.73950901,0.0137,-0.0342,0.9936,0.994
0.740026145,0.0156,-0.0391,0.9927,0.994
0.74035427,0.0171,-0.0400,0.9966,0.998
0.744271406,0.0186,-0.0405,0.9956,0.997
0.74872276,0.0176,-0.0430,1.0000,1.001
0.749265781,0.0195,-0.0479,0.9995,1.001
0.754218228,0.0161,-0.0454,1.0039,1.005
0.756941145,0.0190,-0.0488,1.0019,1.003
0.761354687,0.0220,-0.0498,1.0034,1.005
0.762137656,0.0205,-0.0513,1.0054,1.007
0.762502447,0.0205,-0.0566,1.0039,1.006
0.762819947,0.0186,-0.0537,1.0024,1.004
0.767827447,0.0200,-0.0562,1.0019,1.004
0.769283906,0.0200,-0.0562,1.0000,1.002
0.773894374,0.0205,-0.0576,0.9980,1.000
0.774949583,0.0220,-0.0586,1.0000,1.002
0.775500676,0.0234,-0.0571,0.9971,0.999
0.777632968,0.0234,-0.0557,0.9975,0.999
0.78289302,0.0225,-0.0586,0.9956,0.998
0.784278281,0.0200,-0.0562,0.9922,0.994
0.788356353,0.0215,-0.0557,0.9946,0.996
0.789502343,0.0181,-0.0562,0.9892,0.991
0.793356041,0.0186,-0.0601,0.9834,0.985
0.79427776,0.0200,-0.0566,0.9878,0.990
0.79478802,0.0195,-0.0576,0.9844,0.986
0.797969791,0.0195,-0.0547,0.9775,0.979
0.805151301,0.0181,-0.0498,0.9795,0.981
0.80593177,0.0176,-0.0498,0.9765,0.978
0.809161718,0.0161,-0.0508,0.9800,0.981
0.809625676,0.0205,-0.0479,0.9839,0.985
0.814824062,0.0176,-0.0474,0.9883,0.990
0.815251978,0.0176,-0.0483,0.9878,0.989
0.815496093,0.0195,-0.0459,0.9927,0.994
0.819106406,0.0171,-0.0454,0.9966,0.998
0.826851614,0.0146,-0.0444,0.9941,0.995
0.827755833,0.0166,-0.0410,0.9995,1.000
0.828171614,0.0142,-0.0454,1.0034,1.005
0.828538281,0.0127,-0.0420,1.0063,1.007
0.835284843,0.0098,-0.0415,1.0112,1.012
0.836159166,0.0103,-0.0459,1.0146,1.016
0.841259687,0.0068,-0.0459,1.0112,1.012
0.842184635,0.0073,-0.0454,1.0127,1.014
0.842577083,0.0044,-0.0444,1.0151,1.016
0.842916458,0.0054,-0.0488,1.0141,1.015
0.85052052,0.0068,-0.0469,1.0088,1.010
0.852111041,0.0078,-0.0503,1.0073,1.009
0.853759531,0.0059,-0.0488,1.0044,1.006
0.854755624,0.0054,-0.0415,1.0029,1.004
0.859196145,0.0088,-0.0474,1.0000,1.001
0.861053749,0.0103,-0.0508,1.0005,1.002
0.863093853,0.0093,-0.0518,0.9971,0.998
0.863882603,0.0146,-0.0527,0.9971,0.999
0.869518176,0.0127,-0.0513,0.9912,0.993
0.870909114,0.0132,-0.0518,0.9883,0.990
0.874223906,0.0176,-0.0503,0.9834,0.985
0.875565833,0.0171,-0.0527,0.9804,0.982
0.878932031,0.0190,-0.0547,0.9770,0.979
0.879748593,0.0161,-0.0537,0.9761,0.978
0.883622395,0.0195,-0.0566,0.9721,0.974
0.885208645,0.0190,-0.0581,0.9736,0.976
0.885804114,0.0200,-0.0566,0.9717,0.974
0.888397708,0.0200,-0.0537,0.9692,0.971
0.895356562,0.0190,-0.0591,0.9707,0.973
0.895797864,0.0215,-0.0630,0.9726,0.975
0.903823281,0.0190,-0.0571,0.9736,0.975
0.904951926,0.0205,-0.0566,0.9795,0.981
0.905388541,0.0220,-0.0610,0.9814,0.984
0.905771666,0.0190,-0.0591,0.9809,0.983
0.911202083,0.0176,-0.0576,0.9853,0.987
0.91209151,0.0200,-0.0571,0.9912,0.993
0.916875572,0.0176,-0.0523,0.9961,0.998
0.917579531,0.0137,-0.0523,0.9971,0.999
0.917853749,0.0142,-0.0518,1.0024,1.004
0.919293176,0.0088,-0.0518,1.0039,1.005
0.924929583,0.0132,-0.0547,1.0029,1.004
0.925575781,0.0088,-0.0513,0.9985,1.000
0.929241614,0.0078,-0.0503,1.0005,1.002
0.929791458,0.0068,-0.0449,1.0014,1.002
0.934305312,0.0088,-0.0483,0.9961,0.997
0.935098228,0.0054,-0.0493,0.9868,0.988
0.939600468,0.0034,-0.0469,0.9814,0.983
0.940096197,0.0015,-0.0449,0.9717,0.973
0.944729062,0.0024,-0.0430,0.9717,0.973
0.945543333,0.0044,-0.0425,0.9546,0.956
0.945885676,0.0024,-0.0376,0.9423,0.943
0.950947395,0.0039,-0.0376,0.9355,0.936
0.953656405,0.0005,-0.0366,0.9208,0.922
0.954073333,0.0034,-0.0342,0.9091,0.910
0.958529218,-0.0010,-0.0293,0.8979,0.898
0.960261249,0.0015,-0.0288,0.8876,0.888
0.964027655,0.0034,-0.0288,0.8803,0.881
0.96521302,0.0034,-0.0283,0.8705,0.871
0.968846614,0.0107,-0.0254,0.8647,0.865
0.969993801,0.0137,-0.0273,0.8681,0.869
0.974124583,0.0166,-0.0288,0.8681,0.869
0.975190624,0.0244,-0.0273,0.8744,0.875
0.975761093,0.0303,-0.0293,0.8813,0.882
0.978237603,0.0352,-0.0313,0.8974,0.899
0.985104635,0.0435,-0.0347,0.9130,0.915
0.986020833,0.0454,-0.0400,0.9340,0.936
0.988537708,0.0552,-0.0396,0.9482,0.951
0.989432447,0.0591,-0.0425,0.9697,0.972
0.995716718,0.0650,-0.0435,0.9902,0.993
0.99631276,0.0645,-0.0464,1.0093,1.012
1.004934739,0.0665,-0.0430,1.0317,1.035
1.005753489,0.0699,-0.0483,1.0513,1.055
1.006076093,0.0655,-0.0513,1.0743,1.077
1.00639802,0.0645,-0.0547,1.0889,1.092
1.006694478,0.0606,-0.0523,1.0997,1.103
1.009913072,0.0557,-0.0483,1.1070,1.109
1.014513541,0.0503,-0.0498,1.1114,1.114
1.014870416,0.0439,-0.0479,1.1124,1.114
1.01994828,0.0430,-0.0488,1.1124,1.114
1.02108953,0.0366,-0.0454,1.1041,1.106
1.024125624,0.0361,-0.0454,1.1011,1.103
1.025114895,0.0303,-0.0425,1.0923,1.094
1.029797395,0.0317,-0.0435,1.0899,1.091
1.030316353,0.0303,-0.0430,1.0845,1.086
1.03499203,0.0303,-0.0420,1.0762,1.077
1.035821666,0.0293,-0.0483,1.0723,1.074
1.036150312,0.0337,-0.0479,1.0723,1.074
1.039432499,0.0283,-0.0552,1.0655,1.067
1.045625051,0.0254,-0.0581,1.0684,1.070
1.046517083,0.0244,-0.0610,1.0655,1.068
1.050330728,0.0200,-0.0674,1.0650,1.067
1.052107603,0.0205,-0.0693,1.0621,1.065
1.054666978,0.0166,-0.0747,1.0645,1.067
1.05586552,0.0161,-0.0781,1.0684,1.071
1.05707453,0.0146,-0.0811,1.0640,1.067
1.060955468,0.0142,-0.0859,1.0591,1.063
1.066142187,0.0093,-0.0869,1.0556,1.059
1.06745953,0.0117,-0.0869,1.0459,1.050
1.069557864,0.0049,-0.0894,1.0420,1.046
1.07029953,0.0015,-0.0889,1.0273,1.031
1.075708541,0.0024,-0.0869,1.0171,1.021
1.077156822,-0.0010,-0.0830,1.0063,1.010
1.07917828,-0.0049,-0.0825,0.9971,1.000
1.079974791,-0.0049,-0.0781,0.9902,0.993
1.085260676,-0.0068,-0.0742,0.9775,0.980
1.086192135,-0.0088,-0.0737,0.9736,0.976
1.086540624,-0.0073,-0.0649,0.9585,0.961
1.089937968,-0.0088,-0.0601,0.9491,0.951
1.096432551,-0.0068,-0.0571,0.9442,0.946
1.097134583,-0.0059,-0.0547,0.9394,0.941
1.102382968,-0.0054,-0.0523,0.9384,0.940
1.103298905,-0.0063,-0.0493,0.9408,0.942
1.107071614,-0.0024,-0.0420,0.9408,0.942
1.10762927,-0.0005,-0.0405,0.9452,0.946
1.11192703,0.0015,-0.0410,0.9447,0.946
1.11302453,-0.0010,-0.0410,0.9511,0.952
1.115967968,0.0015,-0.0386,0.9555,0.956
1.116484166,0.0000,-0.0396,0.9565,0.957
1.120227603,0.0024,-0.0405,0.9609,0.962
1.12132526,0.0034,-0.0405,0.9653,0.966
1.12812052,0.0039,-0.0439,0.9785,0.979
1.129205312,0.0024,-0.0435,0.9800,0.981
1.129579791,0.0068,-0.0454,0.9878,0.989
1.129940312,0.0078,-0.0469,0.9951,0.996
1.135822343,0.0112,-0.0508,1.0054,1.007
1.136860416,0.0176,-0.0532,1.0073,1.009
1.13993276,0.0215,-0.0562,1.0102,1.012
1.14045953,0.0264,-0.0576,1.0171,1.019
1.146124999,0.0273,-0.0610,1.0185,1.021
1.148269218,0.0308,-0.0659,1.0176,1.020
1.152158333,0.0337,-0.0693,1.0254,1.028
1.154187968,0.0371,-0.0718,1.0278,1.031
1.155049114,0.0386,-0.0737,1.0254,1.029
1.155877603,0.0410,-0.0776,1.0249,1.029
1.159647135,0.0435,-0.0806,1.0283,1.032
1.161206978,0.0459,-0.0845,1.0312,1.036
1.16604526,0.0513,-0.0884,1.0342,1.039
1.16718026,0.0527,-0.0859,1.0361,1.041
1.169936562,0.0533,-0.0899,1.0386,1.044
1.17085052,0.0513,-0.0957,1.0434,1.049
1.175085103,0.0552,-0.0952,1.0415,1.047
1.176279062,0.0562,-0.0991,1.0454,1.052
1.180349062,0.0523,-0.1016,1.0493,1.056
1.181404322,0.0548,-0.1030,1.0498,1.056
1.185984582,0.0523,-0.1030,1.0513,1.058
1.186813124,0.0533,-0.1040,1.0469,1.053
1.195633697,0.0479,-0.1085,1.0488,1.055
1.196456353,0.0444,-0.1090,1.0473,1.054
1.196980051,0.0444,-0.1080,1.0459,1.052
1.197390364,0.0391,-0.1104,1.0371,1.044
1.203769114,0.0342,-0.1060,1.0312,1.037
1.204839947,0.0352,-0.1114,1.0244,1.031
1.207491197,0.0303,-0.1114,1.0107,1.017
1.208042291,0.0269,-0.1134,1.0010,1.008
1.208361145,0.0239,-0.1060,0.9819,0.988
1.211658541,0.0171,-0.1025,0.9702,0.976
1.218900155,0.0146,-0.1016,0.9570,0.962
1.219806093,0.0083,-0.0982,0.9428,0.948
1.220223437,0.0088,-0.0908,0.9394,0.944
1.220703697,0.0054,-0.0855,0.9306,0.935
1.227580728,0.0000,-0.0825,0.9306,0.934
1.228392135,0.0015,-0.0801,0.9291,0.933
1.228972447,-0.0024,-0.0737,0.9330,0.936
1.231820103,0.0010,-0.0693,0.9364,0.939
1.236304374,-0.0005,-0.0630,0.9438,0.946
1.237423437,-0.0020,-0.0635,0.9526,0.955
1.242287812,0.0054,-0.0596,0.9604,0.962
1.24406776,0.0059,-0.0606,0.9736,0.976
1.245685885,0.0049,-0.0615,0.9834,0.985
1.246518437,0.0098,-0.0586,0.9858,0.988
1.250580364,0.0093,-0.0615,0.9941,0.996
1.251881145,0.0083,-0.0625,0.9990,1.001
1.255288853,0.0078,-0.0625,1.0034,1.005
1.256058437,0.0093,-0.0679,1.0019,1.004
1.256469478,0.0103,-0.0659,1.0097,1.012
1.260073072,0.0103,-0.0684,1.0058,1.008
1.265763645,0.0107,-0.0640,1.0005,1.003
1.266991457,0.0103,-0.0693,0.9975,1.000
1.270306718,0.0137,-0.0674,0.9975,1.000
1.271381197,0.0127,-0.0732,0.9941,0.997
1.275580676,0.0181,-0.0679,0.9917,0.994
1.277381614,0.0186,-0.0718,0.9873,0.990
1.282511614,0.0220,-0.0693,0.9892,0.992
1.283684791,0.0205,-0.0732,0.9936,0.997
1.285992603,0.0234,-0.0698,0.9931,0.996
1.28670953,0.0244,-0.0718,1.0000,1.003
1.28732901,0.0259,-0.0737,1.0054,1.008
1.290196197,0.0278,-0.0762,1.0097,1.013
1.29692578,0.0259,-0.0732,1.0185,1.021
1.297377343,0.0269,-0.0776,1.0288,1.032
1.301803749,0.0303,-0.0786,1.0342,1.038
1.302501562,0.0303,-0.0791,1.0405,1.044
1.306035103,0.0278,-0.0845,1.0532,1.057
1.306520416,0.0283,-0.0811,1.0527,1.056
1.311195937,0.0264,-0.0874,1.0547,1.059
1.311967707,0.0283,-0.0845,1.0488,1.053
1.316364895,0.0298,-0.0869,1.0493,1.053
1.317390364,0.0259,-0.0869,1.0454,1.049
1.317765937,0.0269,-0.0850,1.0376,1.041
1.321215937,0.0215,-0.0840,1.0317,1.035
1.325597239,0.0210,-0.0840,1.0210,1.025
1.32638802,0.0230,-0.0801,1.0185,1.022
1.331445832,0.0176,-0.0762,1.0122,1.015
