time,gFx,gFy,gFz,TgF
0.507169,0.0391,1.0281,-0.0271,1.029
0.511355,0.0381,1.0193,-0.0295,1.020
0.512185,0.0415,1.0237,-0.0305,1.025
0.517667,0.0405,1.0246,-0.0325,1.026
0.518418,0.0400,1.0212,-0.0310,1.022
0.522321,0.0439,1.0198,-0.0339,1.021
0.522955,0.0459,1.0227,-0.0354,1.024
0.528258,0.0459,1.0188,-0.0349,1.020
0.529006,0.0488,1.0227,-0.0369,1.025
0.532256,0.0498,1.0193,-0.0335,1.021
0.532702,0.0538,1.0168,-0.0335,1.019
0.536310,0.0469,1.0232,-0.0335,1.025
0.537127,0.0503,1.0193,-0.0310,1.021
0.543507,0.0503,1.0207,-0.0383,1.023
0.544359,0.0533,1.0217,-0.0349,1.024
0.548401,0.0508,1.0202,-0.0369,1.022
0.548867,0.0498,1.0193,-0.0374,1.021
0.553108,0.0493,1.0237,-0.0349,1.025
0.553901,0.0543,1.0193,-0.0369,1.021
0.556998,0.0503,1.0222,-0.0364,1.024
0.561508,0.0562,1.0173,-0.0369,1.020
0.562324,0.0562,1.0173,-0.0383,1.020
0.562787,0.0523,1.0222,-0.0393,1.024
0.568097,0.0523,1.0237,-0.0408,1.026
0.568826,0.0527,1.0237,-0.0403,1.026
0.573107,0.0543,1.0217,-0.0398,1.024
0.573550,0.0552,1.0212,-0.0398,1.023
0.577348,0.0552,1.0217,-0.0437,1.024
0.578123,0.0587,1.0222,-0.0398,1.025
0.581417,0.0606,1.0227,-0.0349,1.025
0.581834,0.0557,1.0281,-0.0427,1.030
0.587539,0.0596,1.0290,-0.0427,1.032
0.588283,0.0572,1.0285,-0.0383,1.031
0.592724,0.0591,1.0315,-0.0408,1.034
0.593163,0.0577,1.0320,-0.0408,1.034
0.597595,0.0606,1.0310,-0.0403,1.034
0.598000,0.0626,1.0325,-0.0383,1.035
0.602172,0.0640,1.0354,-0.0388,1.038
0.603110,0.0640,1.0305,-0.0388,1.033
0.603441,0.0650,1.0354,-0.0413,1.038
0.606606,0.0621,1.0378,-0.0359,1.040
0.612642,0.0645,1.0359,-0.0427,1.039
0.613087,0.0655,1.0383,-0.0413,1.041
0.621122,0.0660,1.0383,-0.0388,1.041
0.621966,0.0655,1.0398,-0.0413,1.043
0.622322,0.0621,1.0354,-0.0413,1.038
0.622584,0.0640,1.0334,-0.0442,1.036
0.627095,0.0655,1.0368,-0.0452,1.040
0.627900,0.0631,1.0373,-0.0452,1.040
0.634846,0.0650,1.0339,-0.0422,1.037
0.635627,0.0665,1.0339,-0.0418,1.037
0.637880,0.0626,1.0368,-0.0422,1.040
0.638374,0.0631,1.0334,-0.0422,1.036
0.638842,0.0596,1.0378,-0.0403,1.040
0.642874,0.0572,1.0344,-0.0393,1.037
0.647152,0.0582,1.0368,-0.0413,1.039
0.647595,0.0567,1.0349,-0.0374,1.037
0.651892,0.0552,1.0378,-0.0388,1.040
0.652597,0.0543,1.0422,-0.0354,1.044
0.656262,0.0498,1.0388,-0.0374,1.041
0.656674,0.0503,1.0408,-0.0349,1.043
0.661095,0.0454,1.0383,-0.0378,1.040
0.661807,0.0430,1.0378,-0.0393,1.039
0.666903,0.0415,1.0393,-0.0408,1.041
0.667588,0.0391,1.0417,-0.0359,1.043
0.672640,0.0391,1.0408,-0.0393,1.042
0.673034,0.0381,1.0373,-0.0388,1.039
0.676679,0.0327,1.0373,-0.0442,1.039
0.677386,0.0342,1.0383,-0.0432,1.040
0.683159,0.0322,1.0403,-0.0364,1.041
0.683829,0.0361,1.0398,-0.0403,1.041
0.687101,0.0371,1.0403,-0.0427,1.042
0.687565,0.0386,1.0412,-0.0422,1.043
0.693130,0.0391,1.0364,-0.0374,1.038
0.693854,0.0366,1.0378,-0.0422,1.039
0.697618,0.0366,1.0364,-0.0378,1.038
0.698055,0.0347,1.0383,-0.0418,1.040
0.701436,0.0308,1.0383,-0.0403,1.040
0.702202,0.0288,1.0364,-0.0418,1.038
0.706978,0.0317,1.0373,-0.0422,1.039
0.707410,0.0327,1.0373,-0.0432,1.039
0.712736,0.0308,1.0334,-0.0427,1.035
0.713232,0.0293,1.0325,-0.0432,1.034
0.719028,0.0313,1.0349,-0.0461,1.036
0.719830,0.0347,1.0349,-0.0437,1.036
0.721505,0.0347,1.0368,-0.0422,1.038
0.721924,0.0342,1.0364,-0.0398,1.038
0.727820,0.0288,1.0368,-0.0393,1.038
0.728752,0.0298,1.0344,-0.0383,1.036
0.732658,0.0278,1.0329,-0.0418,1.034
0.733329,0.0269,1.0295,-0.0413,1.031
0.738077,0.0225,1.0271,-0.0388,1.028
0.738523,0.0278,1.0281,-0.0432,1.029
0.742410,0.0293,1.0261,-0.0413,1.027
0.743485,0.0400,1.0261,-0.0408,1.028
0.743794,0.0420,1.0266,-0.0427,1.028
0.747828,0.0430,1.0271,-0.0437,1.029
0.752320,0.0444,1.0290,-0.0452,1.031
0.753104,0.0425,1.0281,-0.0437,1.030
0.759747,0.0376,1.0256,-0.0481,1.027
0.760549,0.0396,1.0232,-0.0491,1.025
0.760865,0.0381,1.0217,-0.0496,1.024
0.763110,0.0356,1.0188,-0.0461,1.020
0.767050,0.0298,1.0212,-0.0501,1.023
0.767889,0.0283,1.0159,-0.0501,1.017
0.772454,0.0313,1.0183,-0.0530,1.020
0.772884,0.0298,1.0139,-0.0525,1.016
0.778060,0.0264,1.0154,-0.0481,1.017
0.779340,0.0298,1.0183,-0.0466,1.020
0.779650,0.0264,1.0159,-0.0447,1.017
0.781930,0.0259,1.0149,-0.0393,1.016
0.787584,0.0220,1.0178,-0.0364,1.019
0.788358,0.0215,1.0183,-0.0393,1.019
0.793401,0.0215,1.0183,-0.0378,1.019
0.793731,0.0151,1.0159,-0.0354,1.017
0.793877,0.0103,1.0090,-0.0325,1.010
0.797271,0.0181,1.0183,-0.0310,1.019
0.802139,0.0308,1.0163,-0.0378,1.018
0.802731,0.0283,1.0183,-0.0344,1.019
0.808335,0.0273,1.0193,-0.0383,1.020
0.809013,0.0259,1.0178,-0.0369,1.019
0.813194,0.0249,1.0217,-0.0320,1.023
0.813562,0.0230,1.0246,-0.0378,1.026
0.813803,0.0273,1.0202,-0.0432,1.022
0.816698,0.0376,1.0119,-0.1146,1.019
0.823030,0.0704,1.0090,-0.0613,1.013
0.823444,0.0234,1.0310,0.0350,1.032
0.828453,0.0239,1.0373,-0.0037,1.038
0.829130,0.0112,1.0383,-0.0056,1.038
0.829402,0.0029,1.0417,-0.0012,1.042
0.833924,0.0034,1.0373,0.0013,1.037
0.838101,-0.0054,1.0383,0.0037,1.038
0.838519,-0.0039,1.0393,0.0027,1.039
0.842143,0.0020,1.0383,0.0008,1.038
0.843095,0.0088,1.0398,-0.0051,1.040
0.848725,0.0122,1.0373,-0.0115,1.037
0.849367,0.0151,1.0364,-0.0090,1.037
0.849652,0.0146,1.0325,-0.0061,1.033
0.852861,0.0127,1.0300,-0.0017,1.030
0.860489,0.0117,1.0320,0.0003,1.032
0.861263,0.0127,1.0305,-0.0046,1.031
0.864789,0.0093,1.0281,-0.0027,1.028
0.865228,0.0078,1.0266,-0.0002,1.027
0.869102,0.0103,1.0242,-0.0071,1.024
0.869879,0.0132,1.0242,-0.0090,1.024
0.870180,0.0103,1.0232,-0.0085,1.023
0.873035,0.0117,1.0227,-0.0061,1.023
0.877159,0.0083,1.0188,-0.0046,1.019
0.877986,0.0107,1.0222,-0.0042,1.022
0.883474,0.0190,1.0227,-0.0046,1.023
0.884225,0.0176,1.0198,-0.0027,1.020
0.889262,0.0195,1.0202,-0.0022,1.020
0.889727,0.0176,1.0237,-0.0056,1.024
0.889967,0.0200,1.0202,-0.0046,1.020
0.893884,0.0190,1.0222,-0.0090,1.022
0.897817,0.0195,1.0207,-0.0081,1.021
0.898263,0.0259,1.0159,-0.0037,1.016
0.904189,0.0264,1.0173,-0.0100,1.018
0.905000,0.0259,1.0144,-0.0051,1.015
0.908305,0.0254,1.0110,-0.0042,1.011
0.908742,0.0273,1.0110,-0.0042,1.011
0.914428,0.0273,1.0100,-0.0076,1.010
0.914972,0.0337,1.0056,-0.0061,1.006
0.919111,0.0469,0.9934,-0.0022,0.994
0.919983,0.0283,1.0105,-0.0046,1.011
0.920284,0.0156,1.0139,-0.0110,1.014
0.926439,0.0220,1.0168,-0.0051,1.017
0.930025,0.0230,1.0154,-0.0046,1.016
0.930430,0.0244,1.0159,0.0023,1.016
0.935540,0.0234,1.0183,0.0052,1.019
0.936267,0.0239,1.0129,0.0003,1.013
0.937694,0.0283,1.0134,0.0018,1.014
0.938159,0.0283,1.0149,0.0003,1.015
0.938436,0.0288,1.0124,0.0042,1.013
0.944440,0.0278,1.0168,0.0027,1.017
0.948440,0.0278,1.0168,0.0008,1.017
0.948870,0.0313,1.0144,-0.0012,1.015
0.952531,0.0317,1.0115,-0.0017,1.012
0.953313,0.0322,1.0129,0.0018,1.013
0.958320,0.0356,1.0110,-0.0071,1.012
0.959361,0.0366,1.0095,-0.0105,1.010
0.964743,0.0474,0.9997,-0.0105,1.001
0.965195,0.0474,0.9963,-0.0129,0.998
0.969067,0.0298,1.0071,-0.0178,1.008
0.969843,0.0273,1.0173,-0.0208,1.018
0.970140,0.0249,1.0202,-0.0242,1.021
0.975743,0.0278,1.0198,-0.0242,1.020
0.977678,0.0342,1.0237,-0.0227,1.024
0.978099,0.0327,1.0193,-0.0310,1.020
0.983844,0.0410,1.0188,-0.0354,1.020
0.984538,0.0464,1.0129,-0.0335,1.015
0.988388,0.0538,1.0007,-0.0383,1.003
0.988859,0.0444,1.0085,-0.0374,1.010
0.992712,0.0410,1.0198,-0.0427,1.021
0.993583,0.0337,1.0232,-0.0437,1.025
0.998807,0.0342,1.0222,-0.0442,1.024
0.999441,0.0366,1.0237,-0.0452,1.025
1.004083,0.0415,1.0212,-0.0471,1.023
1.004358,0.0405,1.0222,-0.0461,1.024
1.008680,0.0498,1.0159,-0.0486,1.018
1.009212,0.0562,1.0124,-0.0457,1.015
1.013524,0.0626,1.0027,-0.0476,1.006
1.013817,0.0518,1.0095,-0.0505,1.012
1.018040,0.0405,1.0159,-0.0515,1.018
1.018496,0.0405,1.0193,-0.0496,1.021
1.026991,0.0444,1.0242,-0.0471,1.026
1.027747,0.0488,1.0266,-0.0525,1.029
1.028050,0.0513,1.0256,-0.0549,1.028
1.028377,0.0606,1.0256,-0.0559,1.029
1.035052,0.0655,1.0232,-0.0554,1.027
1.035855,0.0704,1.0237,-0.0564,1.028
1.039120,0.0753,1.0227,-0.0598,1.027
1.039581,0.0841,1.0183,-0.0559,1.023
1.043906,0.0909,1.0168,-0.0588,1.023
1.044715,0.0792,1.0281,-0.0603,1.033
1.051004,0.0714,1.0334,-0.0618,1.038
1.051792,0.0748,1.0412,-0.0598,1.046
1.054545,0.0753,1.0393,-0.0598,1.044
1.055266,0.0782,1.0427,-0.0608,1.047
1.059497,0.0826,1.0373,-0.0593,1.042
1.060238,0.0831,1.0339,-0.0613,1.039
1.064078,0.0875,1.0344,-0.0574,1.040
1.064541,0.0894,1.0344,-0.0588,1.040
1.071052,0.0958,1.0310,-0.0564,1.037
1.071850,0.0987,1.0188,-0.0540,1.025
1.074059,0.1007,1.0232,-0.0574,1.030
1.074487,0.0850,1.0383,-0.0569,1.043
1.079843,0.0792,1.0412,-0.0608,1.046
1.080253,0.0772,1.0417,-0.0496,1.046
1.084654,0.0792,1.0442,-0.0466,1.048
1.085474,0.0816,1.0456,-0.0452,1.050
1.089801,0.0772,1.0437,-0.0476,1.048
1.090234,0.0816,1.0403,-0.0491,1.045
1.095544,0.0845,1.0427,-0.0427,1.047
1.096312,0.0797,1.0412,-0.0452,1.045
1.100283,0.0787,1.0388,-0.0432,1.043
1.101067,0.0777,1.0417,-0.0471,1.046
1.105049,0.0694,1.0417,-0.0466,1.045
1.105477,0.0762,1.0373,-0.0447,1.041
1.109678,0.0733,1.0408,-0.0476,1.044
1.110459,0.0714,1.0393,-0.0491,1.043
1.113408,0.0562,1.0500,-0.0510,1.053
1.113769,0.0503,1.0549,-0.0510,1.057
1.119770,0.0435,1.0539,-0.0471,1.056
1.120225,0.0381,1.0554,-0.0496,1.057
1.126196,0.0371,1.0559,-0.0535,1.058
1.127209,0.0366,1.0569,-0.0535,1.059
1.130986,0.0376,1.0539,-0.0569,1.056
1.131457,0.0376,1.0486,-0.0569,1.051
1.135182,0.0435,1.0481,-0.0618,1.051
1.136008,0.0396,1.0495,-0.0603,1.052
1.139932,0.0356,1.0466,-0.0584,1.049
1.140396,0.0400,1.0461,-0.0564,1.048
1.144348,0.0366,1.0447,-0.0613,1.047
1.145140,0.0322,1.0427,-0.0618,1.045
1.151352,0.0317,1.0427,-0.0603,1.045
1.152105,0.0317,1.0383,-0.0584,1.040
1.155775,0.0278,1.0432,-0.0574,1.045
1.156239,0.0303,1.0364,-0.0559,1.038
1.160306,0.0293,1.0383,-0.0510,1.040
1.161066,0.0230,1.0339,-0.0515,1.035
1.165007,0.0225,1.0305,-0.0520,1.032
1.165435,0.0303,1.0285,-0.0442,1.030
1.170876,0.0303,1.0256,-0.0427,1.027
1.171659,0.0234,1.0232,-0.0422,1.024
1.175238,0.0220,1.0227,-0.0422,1.024
1.175676,0.0254,1.0183,-0.0388,1.019
1.180782,0.0249,1.0124,-0.0349,1.013
1.181197,0.0176,1.0212,-0.0374,1.022
1.185131,0.0078,1.0256,-0.0374,1.026
1.185863,0.0039,1.0276,-0.0325,1.028
1.189553,0.0015,1.0310,-0.0325,1.032
1.189988,0.0029,1.0315,-0.0330,1.032
1.195269,0.0068,1.0329,-0.0320,1.033
1.196025,0.0127,1.0271,-0.0320,1.028
1.201034,0.0210,1.0246,-0.0310,1.025
1.201939,0.0244,1.0242,-0.0349,1.025
1.205164,0.0313,1.0198,-0.0330,1.021
1.205605,0.0361,1.0144,-0.0291,1.015
1.211160,0.0420,1.0178,-0.0339,1.019
1.211921,0.0474,1.0124,-0.0295,1.014
1.215476,0.0508,1.0105,-0.0251,1.012
1.216235,0.0538,1.0080,-0.0208,1.010
1.220858,0.0493,1.0090,-0.0227,1.010
1.221303,0.0464,1.0105,-0.0222,1.012
1.227482,0.0415,1.0202,-0.0232,1.021
1.228267,0.0361,1.0193,-0.0222,1.020
1.230965,0.0332,1.0232,-0.0178,1.024
1.231441,0.0342,1.0237,-0.0183,1.024
1.235751,0.0308,1.0202,-0.0134,1.021
1.236548,0.0332,1.0217,-0.0168,1.022
1.240459,0.0405,1.0193,-0.0154,1.020
1.240896,0.0391,1.0159,-0.0183,1.017
1.244712,0.0376,1.0222,-0.0237,1.023
1.245554,0.0278,1.0232,-0.0242,1.024
1.252290,0.0210,1.0237,-0.0164,1.024
1.253077,0.0171,1.0290,-0.0227,1.029
1.256326,0.0186,1.0305,-0.0222,1.031
1.256771,0.0151,1.0276,-0.0281,1.028
1.260158,0.0220,1.0285,-0.0291,1.029
1.260943,0.0205,1.0285,-0.0266,1.029
1.267562,0.0244,1.0281,-0.0276,1.029
1.268348,0.0278,1.0300,-0.0212,1.031
1.270537,0.0317,1.0300,-0.0227,1.031
1.271200,0.0332,1.0295,-0.0266,1.030
1.275670,0.0352,1.0325,-0.0227,1.033
1.276452,0.0317,1.0285,-0.0232,1.029
1.281569,0.0347,1.0305,-0.0217,1.031
1.282006,0.0400,1.0281,-0.0247,1.029
1.282244,0.0454,1.0251,-0.0237,1.026
1.286506,0.0410,1.0237,-0.0261,1.025
1.289627,0.0337,1.0334,-0.0295,1.034
1.290065,0.0249,1.0344,-0.0300,1.035
1.296446,0.0176,1.0398,-0.0286,1.040
1.297207,0.0142,1.0364,-0.0295,1.037
1.300159,0.0205,1.0417,-0.0315,1.042
1.300561,0.0171,1.0417,-0.0320,1.042
1.306106,0.0176,1.0344,-0.0335,1.035
1.306508,0.0176,1.0378,-0.0310,1.038
1.310498,0.0195,1.0334,-0.0310,1.034
1.311387,0.0195,1.0329,-0.0359,1.034
1.315840,0.0210,1.0300,-0.0335,1.031
1.316514,0.0230,1.0325,-0.0325,1.033
1.316798,0.0220,1.0285,-0.0339,1.029
1.319450,0.0337,1.0212,-0.0300,1.022
1.325864,0.0337,1.0188,-0.0374,1.020
1.326316,0.0181,1.0320,-0.0393,1.033
1.330400,0.0098,1.0368,-0.0354,1.037
1.331806,0.0059,1.0364,-0.0354,1.037
1.341458,0.0122,1.0412,-0.0369,1.042
1.343077,0.0215,1.0398,-0.0359,1.041
1.344018,0.0298,1.0325,-0.0378,1.034
1.344580,0.0298,1.0281,-0.0378,1.029
1.345372,0.0122,1.0398,-0.0442,1.041
1.345899,0.0068,1.0412,-0.0540,1.043
1.351100,0.0103,1.0447,-0.0452,1.046
1.352371,0.0142,1.0393,-0.0530,1.041
1.355319,0.0176,1.0354,-0.0549,1.037
1.356148,0.0156,1.0344,-0.0574,1.036
1.359957,0.0156,1.0368,-0.0623,1.039
1.361281,0.0054,1.0408,-0.0632,1.043
1.364487,0.0015,1.0456,-0.0662,1.048
1.365226,0.0000,1.0452,-0.0706,1.048
1.369563,-0.0005,1.0456,-0.0686,1.048
1.371314,0.0020,1.0471,-0.0730,1.050
1.375064,0.0044,1.0408,-0.0730,1.043
1.376226,0.0083,1.0354,-0.0735,1.038
1.380152,0.0078,1.0383,-0.0774,1.041
1.380771,0.0000,1.0466,-0.0745,1.049
1.384391,0.0010,1.0505,-0.0750,1.053
1.385547,0.0010,1.0491,-0.0754,1.052
1.392446,0.0078,1.0476,-0.0803,1.051
1.393194,0.0088,1.0495,-0.0740,1.052
1.395937,0.0049,1.0491,-0.0711,1.051
1.396390,0.0054,1.0486,-0.0725,1.051
1.400414,0.0098,1.0461,-0.0764,1.049
1.401167,0.0068,1.0432,-0.0754,1.046
1.405558,0.0132,1.0388,-0.0754,1.042
