time,gFx,gFy,gFz,TgF
0.681572,0.0000,1.0315,-0.0046,1.031
0.682167,0.0020,1.0339,-0.0081,1.034
0.682414,0.0015,1.0315,-0.0110,1.032
0.682607,-0.0024,1.0359,-0.0125,1.036
0.682777,-0.0039,1.0364,-0.0168,1.037
0.688323,-0.0005,1.0383,-0.0139,1.038
0.691792,0.0010,1.0359,-0.0173,1.036
0.692045,-0.0024,1.0378,-0.0247,1.038
0.695704,-0.0005,1.0442,-0.0251,1.044
0.696160,0.0010,1.0398,-0.0266,1.040
0.700921,0.0044,1.0447,-0.0339,1.045
0.701275,0.0029,1.0432,-0.0310,1.044
0.706514,0.0024,1.0403,-0.0335,1.041
0.706750,0.0020,1.0378,-0.0339,1.038
0.711556,0.0024,1.0403,-0.0344,1.041
0.711908,0.0010,1.0408,-0.0359,1.041
0.717422,0.0063,1.0408,-0.0354,1.041
0.717986,0.0034,1.0364,-0.0378,1.037
0.721222,0.0112,1.0398,-0.0437,1.041
0.721999,0.0103,1.0442,-0.0388,1.045
0.722304,0.0088,1.0422,-0.0422,1.043
0.727259,0.0112,1.0383,-0.0413,1.039
0.730703,0.0142,1.0422,-0.0418,1.043
0.731114,0.0098,1.0447,-0.0393,1.045
0.736793,0.0107,1.0393,-0.0422,1.040
0.737476,0.0137,1.0354,-0.0398,1.036
0.742541,0.0171,1.0339,-0.0442,1.035
0.742988,0.0146,1.0378,-0.0383,1.039
0.746884,0.0151,1.0344,-0.0437,1.035
0.747654,0.0142,1.0315,-0.0437,1.033
0.753171,0.0195,1.0300,-0.0398,1.031
0.754747,0.0205,1.0334,-0.0427,1.035
0.756332,0.0176,1.0310,-0.0427,1.032
0.757044,0.0195,1.0290,-0.0413,1.030
0.761172,0.0186,1.0271,-0.0383,1.028
0.762283,0.0205,1.0285,-0.0398,1.030
0.762763,0.0264,1.0271,-0.0364,1.028
0.766487,0.0249,1.0290,-0.0393,1.030
0.775503,0.0225,1.0227,-0.0393,1.024
0.776201,0.0249,1.0281,-0.0374,1.029
0.778113,0.0210,1.0271,-0.0383,1.028
0.778571,0.0230,1.0227,-0.0335,1.023
0.783375,0.0269,1.0266,-0.0349,1.028
0.783757,0.0317,1.0227,-0.0320,1.024
0.787190,0.0298,1.0227,-0.0291,1.024
0.787907,0.0293,1.0212,-0.0330,1.022
0.788130,0.0352,1.0159,-0.0349,1.017
0.792192,0.0303,1.0173,-0.0349,1.018
0.797027,0.0317,1.0178,-0.0339,1.019
0.797318,0.0327,1.0119,-0.0359,1.013
0.803056,0.0356,1.0154,-0.0305,1.016
0.803438,0.0376,1.0149,-0.0315,1.016
0.807383,0.0386,1.0134,-0.0330,1.015
0.807560,0.0425,1.0144,-0.0335,1.016
0.811699,0.0396,1.0134,-0.0330,1.015
0.812126,0.0439,1.0173,-0.0330,1.019
0.817919,0.0464,1.0168,-0.0310,1.018
0.818358,0.0449,1.0183,-0.0276,1.020
0.822095,0.0493,1.0202,-0.0291,1.022
0.822871,0.0518,1.0246,-0.0247,1.026
0.829724,0.0548,1.0256,-0.0281,1.027
0.830554,0.0523,1.0271,-0.0286,1.029
0.830877,0.0538,1.0276,-0.0281,1.029
0.831325,0.0527,1.0310,-0.0256,1.033
0.837973,0.0562,1.0349,-0.0247,1.037
0.838770,0.0562,1.0383,-0.0261,1.040
0.842639,0.0548,1.0393,-0.0266,1.041
0.843067,0.0557,1.0403,-0.0305,1.042
0.847514,0.0587,1.0403,-0.0271,1.042
0.849107,0.0562,1.0442,-0.0291,1.046
0.852992,0.0582,1.0417,-0.0305,1.044
0.854738,0.0587,1.0461,-0.0330,1.048
0.857200,0.0601,1.0403,-0.0349,1.043
0.858230,0.0562,1.0403,-0.0359,1.042
