time,gFx,gFy,gFz,TgF
0.290680781,-0.0230,1.0193,-0.0115,1.020
0.295690104,-0.0230,1.0217,-0.0095,1.022
0.299994218,-0.0205,1.0251,-0.0115,1.025
0.30040375,-0.0195,1.0222,-0.0090,1.022
0.306410781,-0.0215,1.0256,-0.0042,1.026
0.307200052,-0.0249,1.0246,-0.0066,1.025
0.30753901,-0.0244,1.0251,-0.0081,1.025
0.310133229,-0.0239,1.0256,-0.0061,1.026
0.317233385,-0.0249,1.0217,-0.0066,1.022
0.318100208,-0.0234,1.0246,-0.0056,1.025
0.318462291,-0.0259,1.0222,-0.0056,1.023
0.325985104,-0.0269,1.0261,-0.0095,1.027
0.32683125,-0.0244,1.0271,-0.0100,1.027
0.327179635,-0.0234,1.0295,-0.0125,1.030
0.331536979,-0.0239,1.0232,-0.0110,1.024
0.332001197,-0.0225,1.0242,-0.0149,1.025
0.332319479,-0.0220,1.0237,-0.0198,1.024
0.336724166,-0.0225,1.0285,-0.0198,1.029
0.340045677,-0.0186,1.0232,-0.0256,1.024
0.341161875,-0.0200,1.0285,-0.0237,1.029
0.356499791,-0.0176,1.0325,-0.0251,1.033
0.357055572,-0.0151,1.0339,-0.0339,1.035
0.357440468,-0.0210,1.0281,-0.0291,1.029
0.357732968,-0.0151,1.0310,-0.0335,1.032
0.357934479,-0.0166,1.0295,-0.0359,1.030
0.358125572,-0.0122,1.0290,-0.0281,1.029
0.36437802,-0.0142,1.0315,-0.0330,1.032
0.364913333,-0.0176,1.0285,-0.0315,1.029
0.365129583,-0.0171,1.0266,-0.0339,1.027
0.36575302,-0.0156,1.0276,-0.0369,1.028
0.371066822,-0.0156,1.0300,-0.0344,1.031
0.371780468,-0.0190,1.0300,-0.0383,1.031
0.372094791,-0.0156,1.0300,-0.0378,1.031
0.374662916,-0.0151,1.0285,-0.0335,1.029
0.380377239,-0.0146,1.0295,-0.0364,1.030
0.381059687,-0.0161,1.0290,-0.0374,1.030
0.386001197,-0.0161,1.0325,-0.0364,1.033
0.386555625,-0.0161,1.0285,-0.0354,1.029
0.392772447,-0.0156,1.0320,-0.0281,1.032
0.393180885,-0.0122,1.0276,-0.0330,1.028
0.393550572,-0.0078,1.0281,-0.0335,1.029
0.395562812,-0.0132,1.0281,-0.0286,1.029
0.401652916,-0.0103,1.0305,-0.0237,1.031
0.402247447,-0.0088,1.0334,-0.0256,1.034
0.410245156,-0.0083,1.0320,-0.0237,1.032
0.411155364,-0.0059,1.0334,-0.0256,1.034
0.411547135,-0.0044,1.0339,-0.0217,1.034
0.411849895,-0.0054,1.0290,-0.0222,1.029
0.416940468,-0.0098,1.0300,-0.0203,1.030
0.417596302,-0.0054,1.0266,-0.0242,1.027
0.42187125,-0.0083,1.0300,-0.0188,1.030
0.423138802,-0.0068,1.0237,-0.0159,1.024
0.42527052,-0.0112,1.0251,-0.0134,1.025
0.426809791,-0.0093,1.0246,-0.0085,1.025
0.44768875,-0.0112,1.0246,-0.0071,1.025
0.448593333,-0.0122,1.0251,-0.0037,1.025
0.448859427,-0.0098,1.0261,-0.0042,1.026
0.449038229,-0.0132,1.0261,-0.0017,1.026
0.449213177,-0.0151,1.0256,0.0032,1.026
0.449598541,-0.0176,1.0256,-0.0022,1.026
0.449784427,-0.0190,1.0251,0.0008,1.025
0.449947916,-0.0254,1.0251,0.0008,1.025
0.451632812,-0.0283,1.0281,-0.0017,1.028
0.452082708,-0.0303,1.0276,-0.0012,1.028
0.460468437,-0.0332,1.0276,-0.0027,1.028
0.46101802,-0.0322,1.0246,-0.0032,1.025
0.461249479,-0.0337,1.0310,-0.0051,1.032
0.461619479,-0.0352,1.0300,-0.0115,1.031
0.465451093,-0.0371,1.0334,-0.0066,1.034
0.465936458,-0.0400,1.0344,-0.0115,1.035
0.470962239,-0.0347,1.0320,-0.0139,1.033
0.471755468,-0.0347,1.0339,-0.0120,1.035
